Field=#~Integer~#~50|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Footprint~String~Footprint~100|Field=LibRef~String~LibRef~100|Field=Quantity~Integer~Quantity~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~DE-010824.PrjPcb|ReportField=ProjectFullPath~D:\ProjektiOtvoreni\eDoor\hw\DE-010824\DE-010824.PrjPcb|ReportField=Title~Bill of Materials For Project [DE-010824.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~221|ReportField=ReportTime~13:41:40|ReportField=ReportDate~12. 8. 2024.|ReportField=ReportDateTime~12. 8. 2024. 13:41:40|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~Braće Mulić 81|ReportField=Address2~71000 Sarajevo|ReportField=Address3~Federacija BiH|ReportField=Address4~Bosna i Hercegovina|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~eldar6776@hotmail.com|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~12. 8. 2024.|ReportField=CurrentTime~13:41:30|ReportField=Date~|ReportField=DocumentFullPathAndName~D:\ProjektiOtvoreni\eDoor\hw\DE-010824\DE-010824.SchDoc|ReportField=DocumentName~DE-010824.SchDoc|ReportField=DocumentNumber~DE-010824|ReportField=DrawnBy~Eldar Dedic|ReportField=Engineer~|ReportField=ImagePath~|ReportField=ModifiedDate~11. 8. 2024.|ReportField=Organization~JUBERA d.o.o.|ReportField=ProjectName~DE-010824.PrjPcb|ReportField=Revision~001|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~2|ReportField=Time~|ReportField=Title~eDoor_Motherboard|ReportField=DataSourceFileName~DE-010824.PrjPcb|ReportField=DataSourceFullPath~D:\ProjektiOtvoreni\eDoor\hw\DE-010824\DE-010824.PrjPcb|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
44|SW-DIP4|DIP Switch|S1|DIP-8|SW-DIP4|1
45|STM32F030C8T6|ARM Cortex-M0 32-bit MCU, 64 KB Flash, 8 KB Internal RAM, 39 I/Os, 48-pin LQFP, -40 to 85 degC, Tray|U1|STM-LQFP48_N|STM32F030C8T6|1
46|SN75176BD|Differential Bus Transceiver|U2, U11, U12|D008_N|SN75176BD|3
47|TLV803MDBZR|Voltage Supervisor with Active-Low, Open Drain Reset, 1 Supply Monitored, -40 to 125 degC, 3-pin SOT-23 (DBZ), Green (RoHS & no Sb/Br)|U3|DBZ3_N|TLV803MDBZR|1
48|24AA01T-I/OT|1Kbit, 400kHz, 1.8V, I2C Serial EEPROM, 5-Pin SOT-23, Industrial Temperature, Tape and Reel|U4|SOT-23-OT5_N|24AA01T-I/OT|1
49|L7805CV|Positive Voltage Regulator, 5V, 3-Pin TO-220|U5|TO220|L7805CV|1
50|REG1117-3.3|800mA and 1A Low Dropout Positive Regulator 2.85V, 3.3V, 5V, and Adjustable|U6|ZZ311|REG1117-3.3|1
51|B0505S/D-1W|1W isolated dc dc converter|U7|B0505S-1W|B0505S/D|1
52|SN74LVC1G14|Non-Inverting 3-State Buffer|U8, U9|419A-01_N|MC74VHC1G125DFT1|2
53|Si8421|Silicon Labs low power dual chanel digital isolator|U10|SOP8|Si8421|1
